eventDate,municipality,locality,verbatimLocality,decimalLatitude,decimalLongitude,scientificName,class,order,family
4/13/2010,,"Hacienda Cafetera La Victoria, Via Minca - San Lorenzo, Sierra Nevada de Santa Marta",,11.123561,-73.799208,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/7/2010,,"Hacienda Cafetera La Victoria, Via Minca - San Lorenzo, Sierra Nevada de Santa Marta",,11.123561,-73.799208,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/12/2024,,"Sierra Nevada de Santa Marta National Park, Santa Marta CO-Magdalena 11.23542, -73.67960",,11.235424,-73.6796,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/14/2024,,"Finca Barlovento, Santa Marta CO-Magdalena 11.29596, -73.89256",,11.295958,-73.892555,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/17/2024,,Playa de Palomino,,11.255557,-73.556145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/6/2019,,"CO-Magdalena-Santa Marta (Dist. ESP. ) (11.1414,-74.1192)",,11.141397,-74.11922,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/28/2017,,"CO-La Guajira-Dibulla - 11.253x-73.547 - Jan 28, 2017 9:05 PM",,11.252804,-73.5467,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/21/2018,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/27/2018,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.142, -74.108)",,11.142409,-74.10815,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/3/2019,,"Road Santa Marta - Cerro Kennedy (from El Edén Casa de Campo Familiar and 3 kilometers up the road). Minca, Magdalena, CO (Start Co-ordinate: 11,143, -74,108)",,11.143192,-74.10755,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/13/2024,,"La casa donde vivo en Santa Marta, Magdalena, CO",,11.235598,-74.20716,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/31/2024,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,096, -74,082)",,11.095546,-74.08156,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/14/2021,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/4/2020,,"Ruta Nacional Vía 90 1–65, Santa Marta (Dist. ESP. ) CO-Magdalena (11.2773,-73.9233)",,11.277336,-73.92327,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/22/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.15825, -74.14167",,11.158253,-74.14166,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/11/2018,,"Santa Marta, Mitú, Vaupés, CO (1.251, -70.238)",,1.250701,-70.23815,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/5/2023,,"Santa Marta - Riohacha - Paraguachón, Magdalena, CO (11.248, -73.791)track to Playa Bonita",,11.247838,-73.79108,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/2/2015,,Comunidad Indígena Santa Marta,,1.278994,-70.22636,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/18/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/25/2022,,"Santa Marta - Minca, Minca, Magdalena, CO (11,143, -74,118)",,11.143253,-74.11829,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/6/2023,,"4324 Carrera 29, Santa Marta, Magdalena, CO (11,224, -74,184)",,11.224173,-74.18434,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/24/2023,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.27731, -73.12239",,11.277307,-73.12239,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/5/2023,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/16/2022,,PNN Tayrona--Arrecifes,,11.314315,-73.94941,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/23/2021,,"Vereda Santa Marta (Santa Rosa,Cauca)",,1.322109,-76.54907,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/4/2020,,"Calle 8 6A-100–6A-2, Santa Marta CO-Magdalena 11.24902, -74.20781",,11.249018,-74.20781,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/30/2023,,"#38a-64 Avenida El Libertador, Santa Marta, Magdalena, CO (11.228, -74.17)",,11.227619,-74.16966,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/7/2019,,"CO-Magdalena-Santa Marta (Dist. ESP. ) (11.1455,-74.1149)",,11.145546,-74.114876,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/3/2019,,"Quinta de San Pedro Alejandrino, Santa Marta, Magdalena, CO",,11.228175,-74.17734,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/26/2019,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.143, -74.107)",,11.142876,-74.107185,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/28/2020,,"#5B-221 Calle 23, Santa Marta, Magdalena, CO (11.264, -74.183) Taganga",,11.264232,-74.18299,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/14/2022,,Vereda Santa Marta,,1.324132,-76.55027,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/29/2020,,"Sendero Pueblito Chairama - Playa Brava Parque Nacional Tayrona, Magdalena, CO (11.331, -73.975)",,11.330821,-73.97472,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/2/2024,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/17/2020,,SANTA MARTA villa hermosa,,1.302652,-76.56107,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/15/2016,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/3/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.13421, -74.10317",,11.134213,-74.103165,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2015-08-16/2015-12-04,Dibulla,Rincon Mosquito,,11.2165,-73.440639,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2015-08-16/2015-12-04,Dibulla,Rincon Mosquito,,11.2165,-73.440639,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2015-08-16/2015-12-04,Dibulla,Buen Ejemplo,,11.140056,-73.350139,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2015-08-16/2015-12-04,Dibulla,Buen Ejemplo,,11.140056,-73.350139,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2015-08-16/2015-12-04,Dibulla,Buen Ejemplo,,11.140056,-73.350139,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/15/2022,,"Santa Marta - Minca, Minca, Magdalena, CO (11,143, -74,119)",,11.143269,-74.11879,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/6/2019,,"Río Palomino, La Guajira, CO (11.167, -73.61)",,11.166794,-73.60991,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/2/2023,,"#38a-64 Avenida El Libertador, Santa Marta, Magdalena, CO (11.228, -74.17)",,11.227619,-74.16966,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/19/2017,,Sierra Nevada de Santa Marta--Sector El Campano,,11.100062,-74.08492,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/17/2022,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.26800, -73.85506",,11.267998,-73.855064,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/9/2020,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.14, -74.107)",,11.139659,-74.10708,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/13/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/10/2024,,"Vía Santa Marta -Argo Hostal , Santa Marta CO-Magdalena 11.28089, -73.91342",,11.280892,-73.91342,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/14/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/28/2023,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.41168, -73.06133",,11.411679,-73.06133,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/9/2024,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/16/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/31/2024,,PNN Tayrona--Camino Estrada Neguanje,,11.26969,-74.117325,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/16/2022,,"Finca Cincinati, Santa Marta -Magdalena, CO (11.099, -74.083)",,11.099414,-74.08258,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/12/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/5/2019,,"CO-Magdalena-Santa Marta (Dist. ESP. ) (11.1455,-74.1149)",,11.145546,-74.114876,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/16/2015,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/18/2017,,"Reserva Natural Refugio Guajiro, Dibulla, La Guajira, CO",,11.334454,-73.20684,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/26/2019,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.144, -74.113)",,11.144146,-74.11303,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/5/2023,,"Vía Santa Marta - Riohacha, Santa Marta CO-Magdalena 11.28025, -73.91566",,11.280246,-73.915665,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/27/2019,,"38a2 Carrera 23, Santa Marta, Magdalena, CO (11.222, -74.186)",,11.221687,-74.18557,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/15/2016,,CO-Magdalena-Santa Marta (Dist. ESP. )-Route 90 - 11.2558x-73.7825 Playa Koralia,,11.255781,-73.782486,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/29/2017,,"Las Gaviotas CO-La Guajira-Mingueo-Santa Marta - 11,229x-73,485 - 29 jul. 2017 6:32",,11.228621,-73.4852,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/27/2024,,Cachaco River Tayrona,,11.277513,-73.94947,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/9/2020,,"2a29 Calle 19, Santa Marta, Magdalena, CO (11.242, -74.213)",,11.24229,-74.213295,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/23/2023,,Santa Marta Foliage gleaner,,11.097165,-74.07663,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/18/2019,,"PN Tayrona, Colinas de Calabazo",,11.289467,-74.00097,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/25/2024,,"Vía Santa Marta - Riohacha, Santa Marta CO-Magdalena 11.28122, -73.91348",,11.281219,-73.91348,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/12/2024,,Comunidad Indígena Santa Marta,,1.278994,-70.22636,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/13/2022,,"Vía Santa Marta - Riohacha (Troncal del Caribe), Riohacha CO-Departamento de La Guajira 11.27611, -73.12218",,11.27611,-73.12218,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/25/2017,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/16/2022,,"Santa Marta - Minca, Magdalena, CO (11.144, -74.12) EL MIRADOR",,11.144492,-74.12022,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/14/2017,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/6/2022,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.27566, -73.12250",,11.275662,-73.1225,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/17/2019,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,144, -74,112)",,11.143645,-74.111824,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/17/2019,,Bosque de Tayrona,,11.268853,-73.87854,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/13/2023,,Palomino Birding,,11.239031,-73.56066,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/31/2022,,La Victoria (vía al Dorado) CO-Magdalena-Santa Marta-Santa Marta - 11.125x-74.1,,11.124858,-74.10002,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/15/2024,,"Finca Barlovento, Santa Marta CO-Magdalena 11.29596, -73.89256",,11.295958,-73.892555,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/30/2017,,"CO-La Guajira-Dibulla - 11.232x-73.487 - Jan 30, 2017 2:23 PM",,11.232393,-73.48693,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/18/2023,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.40992, -73.06241",,11.409917,-73.06241,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/24/2015,,CO-Magdalena-Santa Marta-Santa Marta - Minca - 11.157x-74.138,,11.157269,-74.137726,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/9/2023,,Comunidad Indígena Santa Marta,,1.278994,-70.22636,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/25/2024,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.20160, -74.10021",,11.201601,-74.10021,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/21/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/24/2023,,"Vía Santa Marta - Riohacha Troncal del Caribe, Santa Marta CO-Magdalena 11.25315, -74.10927",,11.253149,-74.10927,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/22/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/21/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.11454, -74.09705",,11.114539,-74.09705,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/7/2022,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.097, -74.077)",,11.097487,-74.07716,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/21/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/17/2016,,"CO-Département de Magdalena-Santa Marta (Dist. ESP. ) - 11,1310x-74,1009 - 17 févr. 2016 18:44",,11.130974,-74.10087,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/9/2020,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/27/2024,,"17-05 Carrera 1c, Santa Marta, Magdalena, CO (11.244, -74.215)",,11.243729,-74.21483,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/13/2024,,"Calle 2Sur 5-35, Dibulla CO-Département de La Guajira (11.2382,-73.5615)",,11.238177,-73.56147,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/1/2020,,"Hotel Santa Sophia Del Mar - Calle 28 1C-100–1C-2, Santa Marta CO-Magdalena 11.23571, -74.21640",,11.235707,-74.21639,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/14/2022,,Sendero Santa Marta de los Caballeros,,3.457041,-76.56258,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/26/2014,,PNN Tayrona (Cañaveral),,11.3035,-73.92836,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/28/2021,,"470008, Santa Marta CO-Magdalena 11.12562, -74.09935",,11.125621,-74.09935,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/26/2024,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/9/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.11218, -74.09359",,11.112181,-74.09359,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/12/2024,,Humedal Madre Vieja Río Palomino.,,11.247188,-73.564575,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/7/2022,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/22/2016,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/15/2021,,"Desplazamiento Hacia Río Palomino, La Guajira, CO (11,253, -73,565)",,11.253175,-73.564835,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/23/2019,,"CO-Magdalena-Santa Marta (Dist. ESP. ) (11.1464,-74.2234)",,11.146378,-74.22338,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/31/2024,,Parque Calle 6 Palomino,,11.246226,-73.553604,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/7/2022,,"Mountain House, Bellavista, Santa Marta CO-Magdalena (11.0978,-74.0785)",,11.097814,-74.0785,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/7/2006,,PNN Tayrona--Taganga,,11.279498,-74.16457,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/18/2022,,"Gaviotas, Palomino",,11.232694,-73.487076,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/16/2019,,Palomino — General area,,11.255244,-73.554596,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/13/2023,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.127, -74.107)",,11.126767,-74.10698,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/29/2023,,Tayrona PNN,,11.285413,-73.91388,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/1/2023,,"Desembocadura Del Río Palomino. La Guajira, CO Palomino Birding 🐦 🦜 🐦 (11.258, -73.568)",,11.258081,-73.56757,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/26/2024,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/1/2022,,"29k257 Carrera 29, Santa Marta, Magdalena, CO (11.223, -74.185)",,11.222816,-74.184944,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/9/2022,,"Entrada El Recuerdo Santa Marta - Cerro Kenedy, Magdalena, CO (11,131, -74,109)",,11.130883,-74.10909,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/7/2024,,Country Club - Desembocadura Río Guachaca,,11.25504,-73.831955,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/27/2024,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/17/2022,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.26800, -73.85506",,11.267998,-73.855064,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/24/2017,,CONDOMINIO KANKURÚA - SANTA MARTA,,11.154598,-74.2236,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/12/2019,,"Road to El Dorado Santa Marta (Dist. ESP. ) CO-Magdalena (11.1360,-74.1076)",,11.136028,-74.107635,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/18/2021,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/24/2024,,"Vías Parque Nacional Tayrona, Magdalena, CO (11.299, -73.915)",,11.298683,-73.91543,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/17/2022,,"Vía Santa Marta - Riohacha (Troncal del Caribe), Riohacha CO-Departamento de La Guajira 11.27611, -73.12218",,11.27611,-73.12218,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/23/2024,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/12/2024,,"Gaviotas, Palomino",,11.232694,-73.487076,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/5/2020,,"Ruta Nacional Vía 90 90–94, Santa Marta (Dist. ESP. ) CO-Magdalena (11.2847,-73.8788)",,11.28466,-73.878845,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/19/2022,,PNN Tayrona - Camino a Playa Brava,,11.324667,-73.98373,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/23/2018,,Parque tayrona,,11.309999,-74.08074,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/27/2022,,PNN Tayrona--Taganga,,11.279498,-74.16457,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/18/2022,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/9/2024,,Santa Marta west roadside,,11.205215,-74.200066,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/7/2023,,"Tayrona National Natural Park, Santa Marta CO-Magdalena 11.29647, -73.89251",,11.296467,-73.89251,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/16/2024,,Palomino (general area),,11.248704,-73.559326,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/7/2024,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.115, -74.097)",,11.114587,-74.09701,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/26/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/9/2022,,"Tayrona National Natural Park, Santa Marta (Dist. ESP. ) CO-Magdalena 11.29573, -73.89230",,11.295727,-73.892296,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
